net,length_um
C_in[21],7.47
Para,7.47
_00600_,7.46
_02379_,7.46
_10101_,7.46
_10622_,7.46
_11732_,7.46
_11942_,7.46
net958,7.45
_00356_,7.44
_01456_,7.44
_02029_,7.44
_02764_,7.44
_02877_,7.44
_05527_,7.44
_05883_,7.44
_06213_,7.44
_06486_,7.44
_06673_,7.44
_06694_,7.44
_08129_,7.44
_08540_,7.44
_09412_,7.44
_11269_,7.44
_11439_,7.44
_11844_,7.44
_12346_,7.44
_00497_,7.42
_01014_,7.42
_02670_,7.42
_05640_,7.42
_08314_,7.42
_10495_,7.42
_04937_,7.415
_00155_,7.4
_00748_,7.4
_00762_,7.4
_05246_,7.4
_07600_,7.4
_07945_,7.4
_09668_,7.4
_10788_,7.4
_11246_,7.4
_04488_,7.38
_11935_,7.38
net613,7.38
_01483_,7.375
Aligned_C[39],7.37
C_in[22],7.37
partial_products_sum[48],7.37
_07884_,7.36
_10649_,7.36
B_in[33],7.35
net925,7.35
_00135_,7.34
_00200_,7.34
_00666_,7.34
_02063_,7.34
_04287_,7.34
_11419_,7.34
_11434_,7.34
net1071,7.34
_00597_,7.335
A_in[59],7.33
_08804_,7.33
_00575_,7.32
_00617_,7.32
_05112_,7.32
_06173_,7.32
_06258_,7.32
_06398_,7.32
_07191_,7.32
_07329_,7.32
_07572_,7.32
_08512_,7.32
_08561_,7.32
_08693_,7.32
_09108_,7.32
_09650_,7.32
_09992_,7.32
_10166_,7.32
_10211_,7.32
_11762_,7.32
_12076_,7.32
net603,7.32
net1029,7.32
_00650_,7.315
_09198_,7.315
_12943_,7.315
_00164_,7.3
_00203_,7.3
_00251_,7.3
_04016_,7.3
_06015_,7.3
_06127_,7.3
_07174_,7.3
_07415_,7.3
_08731_,7.3
_08957_,7.3
_11022_,7.3
_11253_,7.3
_11395_,7.3
_12129_,7.3
_12417_,7.3
net623,7.3
_02200_,7.28
_06466_,7.28
_07928_,7.28
_11739_,7.28
_02220_,7.26
_11714_,7.26
C_in[51],7.25
_00011_,7.24
_00607_,7.24
_01961_,7.24
_02301_,7.24
_02399_,7.24
_03763_,7.24
_04311_,7.24
_05930_,7.24
_06016_,7.24
_06832_,7.24
_09116_,7.24
_00511_,7.225
_00515_,7.22
_00791_,7.22
_00814_,7.22
_01383_,7.22
_03629_,7.22
_03839_,7.22
_04168_,7.22
_04300_,7.22
_04440_,7.22
_06757_,7.22
_08360_,7.22
_08531_,7.22
_08814_,7.22
_08838_,7.22
_08929_,7.22
_09043_,7.22
_10643_,7.22
_10804_,7.22
_11836_,7.22
_12821_,7.22
net1016,7.22
net1038,7.22
_00311_,7.2
_01258_,7.2
_01492_,7.2
_03321_,7.2
_03425_,7.2
_03598_,7.2
_05817_,7.2
_06270_,7.2
_06420_,7.2
_06496_,7.2
_06920_,7.2
_08734_,7.2
_08865_,7.2
_09307_,7.2
_09772_,7.2
_10582_,7.2
_10836_,7.2
_11400_,7.2
_11563_,7.2
_11744_,7.2
_12336_,7.2
_02277_,7.195
_00075_,7.18
_00665_,7.18
_01692_,7.18
_02292_,7.18
_03287_,7.18
_03929_,7.18
_04180_,7.18
_06026_,7.18
_07276_,7.18
_07355_,7.18
_07435_,7.18
_07825_,7.18
_08041_,7.18
_08562_,7.18
_08710_,7.18
_09038_,7.18
_09678_,7.18
_09714_,7.18
_10247_,7.18
_10421_,7.18
_10799_,7.18
_11145_,7.18
_11226_,7.18
_11895_,7.18
_12239_,7.18
_12621_,7.18
net521,7.18
_06895_,7.16
_12304_,7.15
_01104_,7.14
_02009_,7.14
_02284_,7.14
_04281_,7.14
_05688_,7.14
u_multiplier.dp_c0_lo\[16\],7.14
u_multiplier.dp_c0_lo\[5\],7.14
Aligned_C[56],7.13
Aligned_C[9],7.13
ProdASC[16],7.13
_01353_,7.13
partial_products_sum[79],7.13
_02011_,7.12
_04395_,7.12
_06004_,7.12
_06750_,7.12
_07118_,7.12
_09512_,7.12
_10536_,7.12
Aligned_C[18],7.11
Aligned_C[50],7.11
_08612_,7.11
partial_products_sum[27],7.11
_01576_,7.105
_00154_,7.1
_02298_,7.1
_02552_,7.1
_02860_,7.1
_03786_,7.1
_03992_,7.1
_04223_,7.1
_04246_,7.1
_04314_,7.1
_04352_,7.1
_04396_,7.1
_04928_,7.1
_05907_,7.1
_06421_,7.1
_06563_,7.1
_06831_,7.1
_07096_,7.1
_07142_,7.1
_08579_,7.1
_08767_,7.1
_08861_,7.1
_09263_,7.1
_09782_,7.1
_09790_,7.1
_09797_,7.1
_09862_,7.1
_09892_,7.1
_11364_,7.1
_11852_,7.1
_12390_,7.1
_12653_,7.1
net1033,7.1
net1060,7.1
_01453_,7.08
_02355_,7.08
_05947_,7.08
_06017_,7.08
_08727_,7.08
_09024_,7.08
_09275_,7.08
_10201_,7.08
_10555_,7.08
_10873_,7.08
_12096_,7.08
_12984_,7.08
_00492_,7.06
_01142_,7.06
_01315_,7.06
_01530_,7.06
_01989_,7.06
_02759_,7.06
_03174_,7.06
_04165_,7.06
_04520_,7.06
_04694_,7.06
_04871_,7.06
_05417_,7.06
_05483_,7.06
_05645_,7.06
_06789_,7.06
_06886_,7.06
_07035_,7.06
_07406_,7.06
_07792_,7.06
_08318_,7.06
_08439_,7.06
_08449_,7.06
_09321_,7.06
_09930_,7.06
_10219_,7.06
_11221_,7.06
_11310_,7.06
_11415_,7.06
net399,7.06
net734,7.06
net1056,7.06
u_multiplier.dp_c0_hi\[47\],7.055
_01644_,7.04
_01853_,7.04
_05652_,7.04
_11024_,7.04
Aligned_C[113],7.03
Aligned_C[2],7.03
partial_products_sum[102],7.03
partial_products_sum[7],7.03
C_in[48],7.01
C_in[58],7.01
_03387_,7
_06547_,7
_09507_,7
_09652_,7
_09988_,7
_12298_,7
_12392_,7
_00320_,6.98
_00446_,6.98
_01093_,6.98
_01382_,6.98
_01504_,6.98
_01900_,6.98
_02762_,6.98
_02806_,6.98
_04841_,6.98
_05554_,6.98
_05757_,6.98
_06429_,6.98
_06749_,6.98
_08040_,6.98
_08169_,6.98
_10597_,6.98
_10989_,6.98
_11522_,6.98
_11562_,6.98
_11676_,6.98
_11718_,6.98
_11733_,6.98
_12881_,6.98
_12896_,6.98
net939,6.98
_12798_,6.975
_01246_,6.96
_03257_,6.96
_04337_,6.96
_04973_,6.96
_05364_,6.96
_05388_,6.96
_06458_,6.96
_11684_,6.96
_01397_,6.94
_04081_,6.94
_04371_,6.94
_07510_,6.94
_08003_,6.94
_08020_,6.94
_08682_,6.94
_10669_,6.94
_10825_,6.94
_11799_,6.94
_12092_,6.94
_12632_,6.94
_12855_,6.94
_01137_,6.92
_03374_,6.92
_08348_,6.92
Aligned_C[114],6.91
Aligned_C[159],6.91
C_in[10],6.91
C_in[24],6.91
ExpDiff[6],6.91
_00460_,6.91
partial_products_carry[41],6.91
_02309_,6.9
u_multiplier.partial_carry\[87\],6.9
net1070,6.9
Aligned_C[126],6.89
Aligned_C[148],6.89
Aligned_C[74],6.89
Aligned_C[7],6.89
ProdASC[13],6.89
net883,6.89
partial_products_carry[67],6.89
_00098_,6.88
_00486_,6.88
_00518_,6.88
_04851_,6.88
_07014_,6.88
_09502_,6.88
_09952_,6.88
u_exp_compare.MaxExp\[13\],6.88
net269,6.88
net368,6.88
net475,6.88
net500,6.88
net665,6.88
net1010,6.88
_12734_,6.87
_00032_,6.86
_00428_,6.86
_00490_,6.86
_00681_,6.86
_00772_,6.86
_00881_,6.86
_01536_,6.86
_03049_,6.86
_03212_,6.86
_03462_,6.86
_03487_,6.86
_06249_,6.86
_06532_,6.86
_07070_,6.86
_07178_,6.86
_08184_,6.86
_08461_,6.86
_09792_,6.86
_09805_,6.86
_10109_,6.86
_10301_,6.86
_10910_,6.86
_11555_,6.86
_11667_,6.86
_11771_,6.86
_12197_,6.86
_12201_,6.86
_11900_,6.855
_12436_,6.855
_00089_,6.84
_01578_,6.84
_07028_,6.84
_08046_,6.84
_08438_,6.84
_12438_,6.84
_12925_,6.84
u_align.ExpDiff\[24\],6.84
u_align.Sticky_Bits\[0\],6.84
_12539_,6.83
_01241_,6.82
_05216_,6.82
_08470_,6.82
_08620_,6.82
_10171_,6.82
_11017_,6.82
_11726_,6.82
_12935_,6.82
B_in[13],6.79
B_in[20],6.79
C_in[45],6.79
C_in[50],6.79
_00606_,6.78
_02311_,6.78
_03833_,6.78
_05163_,6.78
_05694_,6.78
_05912_,6.78
_06417_,6.78
_06967_,6.78
_07234_,6.78
_07683_,6.78
_10067_,6.78
_10493_,6.78
_11809_,6.78
net462,6.78
A_in[38],6.77
B_in[26],6.77
B_in[34],6.77
_00612_,6.76
_01497_,6.76
_02026_,6.76
_02109_,6.76
_02295_,6.76
_03854_,6.76
_04018_,6.76
_04160_,6.76
_04327_,6.76
_04467_,6.76
_04773_,6.76
_05040_,6.76
_05090_,6.76
_05498_,6.76
_06333_,6.76
_07551_,6.76
_07626_,6.76
_07864_,6.76
_08037_,6.76
_08066_,6.76
_08970_,6.76
_09285_,6.76
_10305_,6.76
_11176_,6.76
_11414_,6.76
_11778_,6.76
_12330_,6.76
_12477_,6.76
_12578_,6.76
_12960_,6.76
net1075,6.76
_12707_,6.75
_01214_,6.74
_01911_,6.74
_04900_,6.74
_05621_,6.74
_06411_,6.74
_06577_,6.74
_06866_,6.74
_07410_,6.74
_08346_,6.74
_08427_,6.74
_09058_,6.74
_09663_,6.74
_10593_,6.74
_10754_,6.74
_11521_,6.74
_11859_,6.74
_12474_,6.74
_12720_,6.74
_00560_,6.72
_00988_,6.72
_02054_,6.72
_02330_,6.72
_02377_,6.72
_02416_,6.72
_04197_,6.72
_04515_,6.72
_04702_,6.72
_05402_,6.72
_07902_,6.72
_08246_,6.72
_08956_,6.72
_10255_,6.72
_11141_,6.72
_11319_,6.72
_12066_,6.72
_12335_,6.72
net487,6.72
net750,6.72
_11394_,6.7
A_in[18],6.69
Aligned_C[156],6.69
Aligned_C[45],6.69
_11723_,6.68
ExpDiff[17],6.67
partial_products_carry[51],6.67
partial_products_sum[14],6.67
_00705_,6.66
_01078_,6.66
_02046_,6.66
_05961_,6.66
_06320_,6.66
_07227_,6.66
_07256_,6.66
_07650_,6.66
_08399_,6.66
_08859_,6.66
_09574_,6.66
_09822_,6.66
_11101_,6.66
_11616_,6.66
_11938_,6.66
_12570_,6.66
_12957_,6.66
_00632_,6.64
_00683_,6.64
_01091_,6.64
_01653_,6.64
_01713_,6.64
_01787_,6.64
_01869_,6.64
_01937_,6.64
_01997_,6.64
_02155_,6.64
_02268_,6.64
_04389_,6.64
_04758_,6.64
_05556_,6.64
_06057_,6.64
_06164_,6.64
_06869_,6.64
_06872_,6.64
_06980_,6.64
_07169_,6.64
_07436_,6.64
_07651_,6.64
_08831_,6.64
_09831_,6.64
_10646_,6.64
_10652_,6.64
_10695_,6.64
_10741_,6.64
_10999_,6.64
_11093_,6.64
_11240_,6.64
_11653_,6.64
_11827_,6.64
_12022_,6.64
_12034_,6.64
_12208_,6.64
net899,6.64
net274,6.64
net331,6.64
_00116_,6.62
_01020_,6.62
_02949_,6.62
_03952_,6.62
_04422_,6.62
_06265_,6.62
_06508_,6.62
_06680_,6.62
_08411_,6.62
_08980_,6.62
_09967_,6.62
_10350_,6.62
_10364_,6.62
_11899_,6.62
_12833_,6.62
_12880_,6.62
_00226_,6.6
_00427_,6.6
_00480_,6.6
_00648_,6.6
_00669_,6.6
_01372_,6.6
_02509_,6.6
_03102_,6.6
_03779_,6.6
_03813_,6.6
_04426_,6.6
_04862_,6.6
_05585_,6.6
_06516_,6.6
_06617_,6.6
_07105_,6.6
_08026_,6.6
_08275_,6.6
_08455_,6.6
_10152_,6.6
_11087_,6.6
_11654_,6.6
net384,6.6
net645,6.6
net1050,6.6
net1064,6.6
_01942_,6.59
_01895_,6.58
_04408_,6.58
_09250_,6.58
_10629_,6.58
_11458_,6.58
net653,6.58
A_in[7],6.57
C_in[44],6.57
_06544_,6.57
ProdASC[46],6.55
_06613_,6.54
_06825_,6.54
_07379_,6.54
_08022_,6.54
_11615_,6.54
_11893_,6.54
_12648_,6.54
net1030,6.54
_00674_,6.52
_01159_,6.52
_02111_,6.52
_02243_,6.52
_04529_,6.52
_05592_,6.52
_06970_,6.52
_07566_,6.52
_07620_,6.52
_07824_,6.52
_07999_,6.52
_08052_,6.52
_08249_,6.52
_08359_,6.52
_08750_,6.52
_09576_,6.52
_10167_,6.52
_10303_,6.52
_10309_,6.52
_10344_,6.52
_10810_,6.52
_11392_,6.52
_11997_,6.52
_12103_,6.52
_12418_,6.52
_12964_,6.52
_00820_,6.515
_02346_,6.5
_02903_,6.5
_05749_,6.5
_07516_,6.5
_07564_,6.5
_08078_,6.5
_08781_,6.5
_11148_,6.5
_11712_,6.5
_00143_,6.48
_00288_,6.48
_01857_,6.48
_04595_,6.48
_05048_,6.48
_05245_,6.48
_06499_,6.48
_07629_,6.48
_10385_,6.48
_11075_,6.48
_12938_,6.48
_02630_,6.46
_11507_,6.455
Aligned_C[35],6.45
MaxExp[16],6.45
partial_products_carry[33],6.45
_01140_,6.44
_03278_,6.44
_03306_,6.44
_03750_,6.44
_03987_,6.44
_05016_,6.44
_05940_,6.44
_06036_,6.435
_00046_,6.42
_00223_,6.42
_00353_,6.42
_00424_,6.42
_01636_,6.42
_05523_,6.42
_07390_,6.42
_08501_,6.42
_09332_,6.42
_10609_,6.42
u_multiplier.partial_carry\[85\],6.42
net221,6.42
net618,6.42
_01274_,6.4
_01402_,6.4
_03581_,6.4
_05134_,6.4
_05625_,6.4
_05994_,6.4
_06548_,6.4
_06549_,6.4
_07024_,6.4
_07260_,6.4
_07408_,6.4
_07492_,6.4
_08801_,6.4
_08855_,6.4
_09110_,6.4
_09224_,6.4
_09672_,6.4
_10243_,6.4
_11531_,6.4
_11668_,6.4
_11709_,6.4
_11904_,6.4
_12575_,6.4
_12976_,6.4
net963,6.4
_05002_,6.39
_00201_,6.38
_01996_,6.38
_07339_,6.38
_08818_,6.38
_10149_,6.38
_10567_,6.38
u_exp_compare.MaxExp\[26\],6.38
net906,6.38
net377,6.38
net390,6.38
net698,6.38
_00488_,6.36
_01305_,6.36
_04940_,6.36
_07333_,6.36
_08251_,6.36
_11883_,6.36
_08284_,6.34
B_in[46],6.33
C_in[4],6.33
partial_products_sum[101],6.33
_00382_,6.32
_01909_,6.32
_02878_,6.32
_05026_,6.32
_06501_,6.32
_06945_,6.32
_08072_,6.32
_08798_,6.32
_10387_,6.32
_11052_,6.32
_11719_,6.32
_12756_,6.32
net335,6.32
net578,6.32
C_in[55],6.31
_00290_,6.3
_00775_,6.3
_01263_,6.3
_01686_,6.3
_02341_,6.3
_02425_,6.3
_02446_,6.3
_04392_,6.3
_05198_,6.3
_05465_,6.3
_06453_,6.3
_06875_,6.3
_07008_,6.3
_07643_,6.3
_07794_,6.3
_07940_,6.3
_08095_,6.3
_08201_,6.3
_08352_,6.3
_08537_,6.3
_08788_,6.3
_08806_,6.3
_08817_,6.3
_09177_,6.3
_09217_,6.3
_10601_,6.3
_11487_,6.3
_11524_,6.3
_11801_,6.3
_12162_,6.3
_12626_,6.3
_12636_,6.3
_12888_,6.3
_12933_,6.3
u_multiplier.dp_c0_hi\[43\],6.3
u_multiplier.dp_c0_lo\[27\],6.3
_11241_,6.295
_00798_,6.28
_01073_,6.28
_02178_,6.28
_02334_,6.28
_04982_,6.28
_05201_,6.28
_05788_,6.28
_05988_,6.28
_06271_,6.28
_06494_,6.28
_06747_,6.28
_07775_,6.28
_07907_,6.28
_09214_,6.28
_09467_,6.28
_09969_,6.28
_09987_,6.28
_10157_,6.28
_10338_,6.28
_11065_,6.28
_11418_,6.28
_11743_,6.28
_12503_,6.28
_12773_,6.28
net924,6.28
_12372_,6.275
_01432_,6.26
_01779_,6.26
_01816_,6.26
_02114_,6.26
_02198_,6.26
_02322_,6.26
_02357_,6.26
_03953_,6.26
_04011_,6.26
_04235_,6.26
_04265_,6.26
_04416_,6.26
_04519_,6.26
_04703_,6.26
_05420_,6.26
_05473_,6.26
_05649_,6.26
_05884_,6.26
_06181_,6.26
_07625_,6.26
_07718_,6.26
_09618_,6.26
_09780_,6.26
_10215_,6.26
_10280_,6.26
_11354_,6.26
_11397_,6.26
_12193_,6.26
_12602_,6.26
_12649_,6.26
net383,6.26
net531,6.26
net664,6.26
_03999_,6.24
_08054_,6.24
A_in[44],6.23
Aligned_C[48],6.23
C_in[0],6.23
partial_products_carry[19],6.23
Aligned_C[109],6.21
Aligned_C[10],6.21
Aligned_C[131],6.21
Aligned_C[137],6.21
Aligned_C[60],6.21
MaxExp[8],6.21
ProdASC[35],6.21
ProdASC[3],6.21
_05171_,6.21
net888,6.21
partial_products_carry[47],6.21
partial_products_sum[111],6.21
_01251_,6.2
_04066_,6.2
_04154_,6.2
_04306_,6.2
_04626_,6.2
_06309_,6.2
_07132_,6.2
_09582_,6.2
_09613_,6.2
_10015_,6.2
_11918_,6.2
_12341_,6.2
_12909_,6.2
net1049,6.2
_00065_,6.18
_00466_,6.18
_00959_,6.18
_01253_,6.18
_01355_,6.18
_01760_,6.18
_01801_,6.18
_01903_,6.18
_03282_,6.18
_04521_,6.18
_04780_,6.18
_05057_,6.18
_05750_,6.18
_05795_,6.18
_06098_,6.18
_06115_,6.18
_06195_,6.18
_06259_,6.18
_06737_,6.18
_06922_,6.18
_06939_,6.18
_07380_,6.18
_07397_,6.18
_07713_,6.18
_08266_,6.18
_08393_,6.18
_08412_,6.18
_08539_,6.18
_08811_,6.18
_10035_,6.18
_10556_,6.18
_10686_,6.18
_11420_,6.18
_11789_,6.18
_11989_,6.18
_12143_,6.18
_12155_,6.18
_12894_,6.18
u_multiplier.partial_sum\[83\],6.18
_05984_,6.175
_00067_,6.16
_00150_,6.16
_00540_,6.16
_00771_,6.16
_01723_,6.16
_05229_,6.16
_06288_,6.16
_08552_,6.16
_09768_,6.16
_11261_,6.16
_12126_,6.16
net912,6.16
_03252_,6.155
_00302_,6.145
_00614_,6.14
_01978_,6.14
_02278_,6.14
_03667_,6.14
_03898_,6.14
_03969_,6.14
_04249_,6.14
_04266_,6.14
_04345_,6.14
_04460_,6.14
_04514_,6.14
_04534_,6.14
_05463_,6.14
_05939_,6.14
_06300_,6.14
_08548_,6.14
_08978_,6.14
_09975_,6.14
_10480_,6.14
_11835_,6.14
_12098_,6.14
_12156_,6.14
_12221_,6.14
_12656_,6.14
_12719_,6.14
net257,6.14
net275,6.14
net407,6.14
_04420_,6.12
_09015_,6.12
C_in[32],6.11
Prec[0],6.11
ProdASC[33],6.11
partial_products_carry[29],6.11
A_in[2],6.09
Aligned_C[128],6.09
_03388_,6.08
_04442_,6.08
_06994_,6.08
_07267_,6.08
_07336_,6.08
_08069_,6.08
_09824_,6.08
_11367_,6.08
_11517_,6.08
_12562_,6.08
_00376_,6.06
_04204_,6.06
_05849_,6.06
_07095_,6.06
_07526_,6.06
_08377_,6.06
_08694_,6.06
_08762_,6.06
_08866_,6.06
_09675_,6.06
_10599_,6.06
_11058_,6.06
_11738_,6.06
_11793_,6.06
_12167_,6.06
u_multiplier.dp_c0_lo\[30\],6.06
net1019,6.06
_07871_,6.05
_00970_,6.04
_01838_,6.04
_05673_,6.04
_08259_,6.04
_08998_,6.04
_09617_,6.04
_09631_,6.04
_11381_,6.035
_00019_,6.025
_01048_,6.02
_02515_,6.02
_06029_,6.02
_06504_,6.02
_08261_,6.02
_09475_,6.02
_09739_,6.02
_11116_,6.02
_12531_,6.02
u_align.ExpDiff\[25\],6.02
A_in[8],5.99
B_in[57],5.99
MaxExp[0],5.99
_10223_,5.99
_02441_,5.98
_05591_,5.98
_07416_,5.98
_11691_,5.98
_12358_,5.98
net1021,5.98
net1032,5.98
A_in[48],5.97
A_in[53],5.97
_11925_,5.965
_01111_,5.96
_03514_,5.96
_05219_,5.96
_08292_,5.96
_10151_,5.96
_10323_,5.96
_10715_,5.96
_12468_,5.96
u_multiplier.partial_carry\[51\],5.96
net266,5.96
net387,5.96
net433,5.96
net434,5.96
net476,5.96
net484,5.96
net673,5.96
_00507_,5.94
_01399_,5.94
_05641_,5.94
_05690_,5.94
_06140_,5.94
_06337_,5.94
_07235_,5.94
_07292_,5.94
_07372_,5.94
_07486_,5.94
_08490_,5.94
_08990_,5.94
_09721_,5.94
_09793_,5.94
_09897_,5.94
_10404_,5.94
_10592_,5.94
_10849_,5.94
_11163_,5.94
_11325_,5.94
_11928_,5.94
_12279_,5.94
_09380_,5.93
_00037_,5.92
_00169_,5.92
_00180_,5.92
_00190_,5.92
_00609_,5.92
_01863_,5.92
_10961_,5.92
_12945_,5.92
net282,5.92
net443,5.92
net506,5.92
_00610_,5.91
_06830_,5.9
_07985_,5.9
_07450_,5.88
Cvt,5.87
partial_products_carry[46],5.87
_00774_,5.86
_01033_,5.86
_01772_,5.86
_02135_,5.86
_02174_,5.86
_02256_,5.86
_02695_,5.86
_03826_,5.86
_06996_,5.86
_07196_,5.86
_07853_,5.86
_07912_,5.86
_10529_,5.86
_10594_,5.86
_10728_,5.86
_11056_,5.86
_11353_,5.86
_11853_,5.86
u_align.Aligned_C\[99\],5.86
net241,5.86
net329,5.86
net672,5.86
_00521_,5.84
_00916_,5.84
_01065_,5.84
_01094_,5.84
_01112_,5.84
_01826_,5.84
_02646_,5.84
_04288_,5.84
_04690_,5.84
_05359_,5.84
_05789_,5.84
_05917_,5.84
_06111_,5.84
_06692_,5.84
_07056_,5.84
_07504_,5.84
_07904_,5.84
_08001_,5.84
_08248_,5.84
_08484_,5.84
_09575_,5.84
_10220_,5.84
_10354_,5.84
_10790_,5.84
_10919_,5.84
_10934_,5.84
_10993_,5.84
_12454_,5.84
_12849_,5.84
u_exp_compare.Cvt,5.84
net1044,5.84
_06476_,5.83
_00118_,5.82
_00459_,5.82
_00478_,5.82
_00722_,5.82
_00935_,5.82
_01864_,5.82
_01941_,5.82
_01962_,5.82
_02422_,5.82
_05366_,5.82
_05643_,5.82
_08016_,5.82
_08099_,5.82
_08556_,5.82
_09960_,5.82
_10631_,5.82
_10865_,5.82
_11004_,5.82
_11244_,5.82
_11273_,5.82
_11514_,5.82
_11817_,5.82
_12177_,5.82
_12837_,5.82
_00145_,5.8
_00896_,5.8
_00901_,5.8
_00920_,5.8
_02466_,5.8
_02477_,5.8
_04014_,5.8
_04073_,5.8
_04147_,5.8
_04478_,5.8
_04508_,5.8
_04897_,5.8
_04912_,5.8
_06693_,5.8
_07045_,5.8
_07274_,5.8
_07413_,5.8
_07728_,5.8
_07873_,5.8
_07964_,5.8
_08133_,5.8
_09124_,5.8
_09883_,5.8
_10616_,5.8
_11183_,5.8
_11713_,5.8
_11955_,5.8
_12711_,5.8
u_exp_compare.ProdASC\[26\],5.8
u_multiplier.dp_c0_lo\[1\],5.8
net922,5.8
net1078,5.8
_02482_,5.78
_03580_,5.78
_04481_,5.78
A_in[41],5.77
A_in[51],5.77
Aligned_C[151],5.77
Aligned_C[61],5.77
_00456_,5.77
partial_products_sum[51],5.77
partial_products_sum[81],5.77
Aligned_C[154],5.75
Aligned_C[34],5.75
MaxExp[11],5.75
MaxExp[14],5.75
PD_mode,5.75
ProdASC[34],5.75
_07771_,5.75
partial_products_carry[17],5.75
partial_products_carry[42],5.75
partial_products_carry[89],5.75
partial_products_carry[96],5.75
partial_products_sum[17],5.75
partial_products_sum[22],5.75
partial_products_sum[4],5.75
partial_products_sum[5],5.75
partial_products_sum[69],5.75
_00369_,5.74
_00825_,5.74
_01010_,5.74
_01029_,5.74
_01767_,5.74
_02193_,5.74
_04173_,5.74
_04189_,5.74
_04200_,5.74
_04328_,5.74
_04346_,5.74
_04369_,5.74
_04384_,5.74
_04429_,5.74
_04434_,5.74
_04441_,5.74
_04445_,5.74
_04446_,5.74
_04504_,5.74
_04545_,5.74
_05083_,5.74
_06540_,5.74
_07457_,5.74
_08342_,5.74
_08850_,5.74
_09100_,5.74
_10857_,5.74
_11162_,5.74
_11954_,5.74
_13007_,5.74
net400,5.74
_02124_,5.735
_00361_,5.72
_00441_,5.72
_00496_,5.72
_01040_,5.72
_01262_,5.72
_01370_,5.72
_01678_,5.72
_02048_,5.72
_02627_,5.72
_02784_,5.72
_03330_,5.72
_04064_,5.72
_04261_,5.72
_05548_,5.72
_05619_,5.72
_06042_,5.72
_06092_,5.72
_06247_,5.72
_06349_,5.72
_06627_,5.72
_06756_,5.72
_06797_,5.72
_07255_,5.72
_07599_,5.72
_07785_,5.72
_07791_,5.72
_08030_,5.72
_08749_,5.72
_08893_,5.72
_08997_,5.72
_09393_,5.72
_09433_,5.72
_09834_,5.72
_10284_,5.72
_10286_,5.72
_10328_,5.72
_10491_,5.72
_11102_,5.72
_11348_,5.72
_11375_,5.72
_11600_,5.72
_11988_,5.72
_12848_,5.72
_12853_,5.72
u_component_formatter.C_sign\[2\],5.72
u_multiplier.partial_carry\[99\],5.72
net1062,5.72
_00567_,5.7
_01334_,5.7
_03604_,5.7
_05000_,5.7
_06034_,5.7
_06250_,5.7
_06652_,5.7
_07036_,5.7
_08622_,5.7
_10589_,5.7
_11090_,5.7
_12175_,5.7
_12916_,5.7
_09746_,5.695
_12200_,5.695
_00006_,5.685
_01015_,5.68
_01284_,5.68
_01809_,5.68
_02478_,5.68
_03421_,5.68
_03916_,5.68
_04145_,5.68
_04190_,5.68
_04230_,5.68
_04319_,5.68
_04376_,5.68
_04459_,5.68
_04475_,5.68
_04500_,5.68
_04507_,5.68
_05754_,5.68
_07085_,5.68
_07421_,5.68
_07513_,5.68
_07700_,5.68
_07947_,5.68
_08655_,5.68
_09476_,5.68
_12093_,5.68
_12178_,5.68
_12534_,5.68
net967,5.68
_01143_,5.675
_01882_,5.675
_11541_,5.66
B_in[2],5.65
Aligned_C[31],5.63
C_in[62],5.63
_01988_,5.62
_05324_,5.62
_06428_,5.62
_07254_,5.62
_10918_,5.62
_10998_,5.62
_11153_,5.62
_11450_,5.62
_11537_,5.62
_11978_,5.62
_00811_,5.6
_01009_,5.6
_01708_,5.6
_02373_,5.6
_02676_,5.6
_03019_,5.6
_03680_,5.6
_04267_,5.6
_04989_,5.6
_05401_,5.6
_05650_,5.6
_05659_,5.6
_05756_,5.6
_06852_,5.6
_06896_,5.6
_06969_,5.6
_07114_,5.6
_07475_,5.6
_07476_,5.6
_09265_,5.6
_09728_,5.6
_09903_,5.6
_10057_,5.6
_10251_,5.6
_10583_,5.6
_10751_,5.6
_11037_,5.6
_11060_,5.6
_11545_,5.6
_11956_,5.6
_12166_,5.6
_12485_,5.6
_12788_,5.6
_13001_,5.6
_00828_,5.58
_01511_,5.58
_10091_,5.58
_12770_,5.58
_09937_,5.575
_11974_,5.57
_00690_,5.56
_00855_,5.56
_01656_,5.56
_04804_,5.56
_05959_,5.56
_07480_,5.56
_12528_,5.56
Aligned_C[133],5.53
MaxExp[13],5.53
MaxExp[1],5.53
ProdASC[26],5.53
ProdASC[37],5.53
ProdASC[55],5.53
partial_products_carry[43],5.53
partial_products_carry[74],5.53
partial_products_carry[97],5.53
partial_products_sum[40],5.53
partial_products_sum[60],5.53
partial_products_sum[89],5.53
partial_products_sum[97],5.53
_03658_,5.52
_03883_,5.52
_10590_,5.52
_11628_,5.52
_11994_,5.52
net988,5.52
net1006,5.52
net1012,5.52
net1018,5.52
net1026,5.52
net1027,5.52
net1028,5.52
net1036,5.52
net1069,5.52
net1073,5.52
net1074,5.52
_00012_,5.5
_00047_,5.5
_00263_,5.5
_01207_,5.5
_01599_,5.5
_01707_,5.5
_01802_,5.5
_03004_,5.5
_04991_,5.5
_05233_,5.5
_05885_,5.5
_07373_,5.5
u_exp_compare.MaxExp\[18\],5.5
u_exp_compare.ProdASC\[49\],5.5
net341,5.5
net497,5.5
net502,5.5
net684,5.5
_09996_,5.49
