net,length_um
_1937_,8.7
_2138_,8.7
_2335_,8.7
_2538_,8.7
_1760_,8.68
_2151_,8.68
_0293_,8.66
_0677_,8.66
_2050_,8.66
_2337_,8.66
net728,8.66
_0584_,8.62
_0965_,8.62
_1855_,8.62
Aligned_C_s2[21],8.61
Aligned_C_s2[89],8.61
Carry_s2[11],8.61
Carry_s2[149],8.61
_0190_,8.6
_1613_,8.6
_2032_,8.6
_2388_,8.6
_0191_,8.58
_0822_,8.58
_1036_,8.58
_1054_,8.575
_1044_,8.56
_1073_,8.56
_2389_,8.56
net136,8.56
_1910_,8.555
_0181_,8.54
_2384_,8.54
_1215_,8.52
_1357_,8.52
_2468_,8.52
Add_Rslt_s3[15],8.51
Add_Rslt_s3[109],8.5
LZA_CNT_s3[6],8.5
_1996_,8.5
_2124_,8.48
_2547_,8.48
net683,8.48
_0197_,8.46
_1691_,8.46
_2210_,8.46
_0110_,8.44
_1051_,8.44
_1980_,8.44
_2364_,8.43
_0811_,8.42
_1476_,8.42
_1724_,8.42
_1339_,8.4
_2007_,8.4
_2305_,8.4
_2676_,8.4
Add_Rslt_s3[159],8.38
Add_Rslt_s3[56],8.38
Aligned_C_s2[13],8.38
Aligned_C_s2[32],8.38
Aligned_C_s2[47],8.38
Aligned_C_s2[49],8.38
Aligned_C_s2[5],8.38
Carry_s2[58],8.38
Sum_s2[78],8.38
Sum_s2[99],8.38
_2062_,8.38
Aligned_C_s2[75],8.37
_0182_,8.36
_0252_,8.36
_1892_,8.36
_1931_,8.36
_1038_,8.34
_1925_,8.34
_2325_,8.34
_2426_,8.34
_0005_,8.32
_0452_,8.32
_0984_,8.32
_1190_,8.32
_1924_,8.315
_0212_,8.28
Aligned_C_s2[141],8.27
Aligned_C_s2[146],8.27
Carry_s2[8],8.26
Prec_s2[2],8.26
Sum_s2[65],8.26
Sum_s2[76],8.26
_1888_,8.26
_0087_,8.24
_0319_,8.24
_0577_,8.24
_1260_,8.24
_2245_,8.24
_2344_,8.24
_0540_,8.22
_0968_,8.22
_2189_,8.22
net726,8.22
_0266_,8.2
_0658_,8.2
_0798_,8.2
_1031_,8.2
_2543_,8.2
net349,8.2
_1771_,8.16
_2317_,8.16
Aligned_C_s2[135],8.15
Aligned_C_s2[45],8.15
Carry_s2[131],8.15
Carry_s2[34],8.15
_0251_,8.14
_0707_,8.14
_0754_,8.14
_1147_,8.14
_1192_,8.14
_1670_,8.14
_1874_,8.14
_0908_,8.12
_2611_,8.12
_0052_,8.1
_0317_,8.1
_0590_,8.1
_1334_,8.1
_1991_,8.1
_2010_,8.1
_2215_,8.1
_2711_,8.1
_2018_,8.08
_0709_,8.07
_0085_,8.06
_1233_,8.06
_2604_,8.06
_1084_,8.05
Add_Rslt_s3[118],8.04
Add_Rslt_s3[122],8.04
Add_Rslt_s3[130],8.04
Add_Rslt_s3[135],8.04
Add_Rslt_s3[147],8.04
Add_Rslt_s3[156],8.04
Add_Rslt_s3[70],8.04
Add_Rslt_s3[77],8.04
Add_Rslt_s3[85],8.04
LZA_CNT_s3[8],8.04
LZA_CNT_s3[9],8.04
net729,8.04
_2034_,8.03
_0198_,8.02
_0493_,8.02
_1246_,8.02
_1308_,8.02
_2567_,8.02
_0160_,8
_1217_,8
_1839_,8
_2090_,8
_2332_,8
_2467_,8
_1945_,7.98
_2175_,7.98
_2485_,7.98
_2562_,7.98
_0100_,7.96
Prec_s3[0],7.95
_0469_,7.94
_1221_,7.94
_1793_,7.94
Aligned_C_s2[0],7.93
Carry_s2[9],7.93
Sum_s2[115],7.93
Sum_s2[148],7.93
Aligned_C_s2[109],7.92
Aligned_C_s2[10],7.92
Aligned_C_s2[116],7.92
Aligned_C_s2[125],7.92
Aligned_C_s2[51],7.92
Carry_s2[79],7.92
Sum_s2[117],7.92
_0804_,7.92
_1141_,7.92
_0373_,7.9
_0521_,7.9
_0578_,7.9
_0974_,7.9
_2386_,7.9
_2631_,7.9
_0976_,7.895
_0091_,7.88
_0325_,7.88
_0654_,7.88
_1593_,7.88
_1133_,7.865
_0082_,7.86
_2168_,7.86
_2294_,7.86
_2690_,7.86
_1519_,7.85
_2504_,7.84
Sum_s2[14],7.83
_1455_,7.81
_0631_,7.79
_1061_,7.78
_1875_,7.78
_1956_,7.78
_0111_,7.76
_0997_,7.76
_1989_,7.76
_1046_,7.74
_1276_,7.74
_2355_,7.71
_2130_,7.7
_2512_,7.695
Aligned_C_s2[1],7.69
Aligned_C_s2[82],7.69
Carry_s2[84],7.69
Sum_s2[96],7.69
_2732_,7.68
_0322_,7.675
_0324_,7.66
_1515_,7.66
_2508_,7.655
_0398_,7.64
_0542_,7.64
_0592_,7.64
_1501_,7.64
_2031_,7.64
_2122_,7.64
_2316_,7.64
_2004_,7.6
Aligned_C_s2[25],7.59
Carry_s2[115],7.59
Sign_C_s2[0],7.59
Sum_s2[143],7.59
_0022_,7.56
_0679_,7.56
_0812_,7.56
_0879_,7.56
_0940_,7.56
_2135_,7.56
_2503_,7.56
_0179_,7.54
_0199_,7.52
_1994_,7.52
_2152_,7.52
_2280_,7.52
_2585_,7.52
_1973_,7.5
_2098_,7.48
_2744_,7.48
Aligned_C_s2[119],7.47
Aligned_C_s2[142],7.47
Aligned_C_s2[162],7.47
Aligned_C_s2[72],7.47
Carry_s2[102],7.47
Carry_s2[108],7.47
Carry_s2[125],7.47
Carry_s2[136],7.47
Carry_s2[26],7.47
Sum_s2[139],7.47
Sum_s2[60],7.47
_2542_,7.46
_2563_,7.46
net691,7.46
_0844_,7.455
_0044_,7.44
_0183_,7.44
_0295_,7.44
_0338_,7.44
_0949_,7.44
_1902_,7.44
_2714_,7.44
_0003_,7.4
_2046_,7.4
_2203_,7.4
_2341_,7.4
_0714_,7.39
Aligned_C_s2[69],7.37
Sum_s2[77],7.35
_0001_,7.32
_0508_,7.32
_0525_,7.32
_0675_,7.32
_0865_,7.32
_0891_,7.32
_2070_,7.32
_0300_,7.3
_0779_,7.3
_1752_,7.3
_2586_,7.3
_2778_,7.3
_0033_,7.28
_2113_,7.26
Aligned_C_s2[149],7.25
Sum_s2[22],7.25
_0909_,7.24
_0957_,7.24
_1649_,7.24
Aligned_C_s2[77],7.23
_1009_,7.22
_1019_,7.22
_1946_,7.22
_2641_,7.22
_2693_,7.22
_0363_,7.2
_1776_,7.2
_0463_,7.18
_0644_,7.18
_1570_,7.18
_1948_,7.18
_2318_,7.18
_1277_,7.16
_0708_,7.15
_1341_,7.14
_1384_,7.14
_2310_,7.14
Carry_s2[155],7.13
Sum_s2[16],7.13
_0983_,7.13
_0688_,7.12
_0931_,7.12
_2126_,7.12
_2136_,7.12
_2454_,7.12
_0104_,7.1
_0320_,7.1
_1071_,7.1
_1669_,7.1
_2232_,7.1
_2767_,7.1
_1204_,7.08
_2239_,7.08
_0102_,7.06
_0441_,7.06
_1088_,7.06
_1290_,7.06
_1935_,7.06
_2167_,7.06
_2399_,7.06
_1078_,7.04
_1990_,7.04
_1142_,7.02
Add_Rslt_s3[141],7.01
Aligned_C_s2[70],7.01
Carry_s2[52],7.01
_1207_,7
_0610_,6.99
_0066_,6.98
_0216_,6.98
_0453_,6.98
_0878_,6.98
_2455_,6.98
_2777_,6.98
_0240_,6.96
_1005_,6.96
_1059_,6.96
_2061_,6.96
_2715_,6.96
_0989_,6.94
Add_Rslt_s3[45],6.91
Aligned_C_s2[11],6.91
Aligned_C_s2[151],6.91
Aligned_C_s2[40],6.91
Sum_s2[145],6.91
Sum_s2[21],6.91
Carry_s2[161],6.89
_0485_,6.88
_1146_,6.88
_0205_,6.86
_0564_,6.86
_1529_,6.86
_1645_,6.86
_2466_,6.86
_1572_,6.84
Aligned_C_s2[129],6.79
Aligned_C_s2[43],6.79
Aligned_C_s2[7],6.79
Aligned_C_s2[83],6.79
Aligned_C_s2[93],6.79
Carry_s2[156],6.79
Carry_s2[43],6.79
Carry_s2[81],6.79
Sum_s2[130],6.79
Sum_s2[35],6.79
Sum_s2[6],6.79
Sum_s2[75],6.79
Sum_s2[98],6.79
_0460_,6.78
_0488_,6.78
_1001_,6.78
_1323_,6.78
_1365_,6.78
_1607_,6.78
_1782_,6.78
_2174_,6.78
Aligned_C_s2[115],6.77
Aligned_C_s2[131],6.77
Aligned_C_s2[158],6.77
Aligned_C_s2[53],6.77
Carry_s2[124],6.77
Carry_s2[1],6.77
Sum_s2[56],6.77
_0045_,6.76
_0125_,6.76
_0231_,6.76
_0829_,6.76
_1316_,6.76
_1773_,6.76
_1881_,6.76
_1964_,6.76
_2080_,6.76
_2216_,6.76
_2234_,6.76
_0180_,6.74
_0489_,6.74
_2096_,6.74
_2566_,6.74
_2674_,6.74
_2771_,6.74
_0103_,6.72
_0962_,6.72
_1934_,6.72
_2055_,6.72
_2315_,6.72
_2429_,6.72
_0313_,6.71
_0289_,6.7
_1398_,6.7
Carry_s2[42],6.67
Carry_s2[44],6.67
_0174_,6.66
_0494_,6.66
_0511_,6.66
_0845_,6.66
_1072_,6.66
_1326_,6.66
_2322_,6.66
_2684_,6.66
_0038_,6.64
_0055_,6.64
_0101_,6.64
_1638_,6.64
_1810_,6.64
_1887_,6.64
_2072_,6.64
_2111_,6.64
_0062_,6.62
_0889_,6.62
_2153_,6.62
_0303_,6.6
_0341_,6.6
_0355_,6.6
_1368_,6.6
_1428_,6.6
Carry_s2[54],6.57
Sum_s2[10],6.57
Sum_s2[142],6.57
Sum_s2[152],6.57
Sum_s2[25],6.57
Sum_s2[26],6.57
Carry_s2[75],6.55
Sum_s2[72],6.55
_1987_,6.54
_0131_,6.52
_0268_,6.52
_1091_,6.52
_1547_,6.52
_1769_,6.52
_2505_,6.52
_2774_,6.52
_0255_,6.5
_1440_,6.48
_2275_,6.48
_0326_,6.47
_1792_,6.46
_1484_,6.44
_1921_,6.44
_2665_,6.44
Carry_s2[14],6.43
_0639_,6.42
_0676_,6.42
_1425_,6.42
_2237_,6.42
_2779_,6.42
u_sign_gen.Result_sign\[1\],6.42
_0254_,6.4
_0991_,6.4
_1967_,6.4
_0129_,6.38
_1129_,6.38
_1565_,6.38
_0358_,6.36
_2551_,6.36
Aligned_C_s2[90],6.33
Carry_s2[65],6.33
_1186_,6.32
_1999_,6.32
_2276_,6.32
_2282_,6.32
_2308_,6.32
Carry_s2[53],6.31
Sum_s2[116],6.31
Sum_s2[162],6.31
_0337_,6.3
_0678_,6.3
_1374_,6.3
_1713_,6.3
_1905_,6.3
_0623_,6.28
_0890_,6.28
_1006_,6.28
_1248_,6.28
_2471_,6.28
_2709_,6.28
_0172_,6.26
_0438_,6.26
_0669_,6.26
_0873_,6.26
_0953_,6.26
_1126_,6.26
_1880_,6.26
Aligned_C_s2[16],6.23
Carry_s2[78],6.23
Sum_s2[118],6.23
Sum_s2[61],6.23
Add_Rslt_s3[0],6.21
Add_Rslt_s3[110],6.21
Add_Rslt_s3[120],6.21
Add_Rslt_s3[144],6.21
Add_Rslt_s3[17],6.21
Add_Rslt_s3[29],6.21
Add_Rslt_s3[69],6.21
Add_Rslt_s3[87],6.21
net721,6.21
_0585_,6.2
_2185_,6.2
_0004_,6.18
_0096_,6.18
_0504_,6.18
_1062_,6.18
_1279_,6.18
_1494_,6.18
_1858_,6.18
_2021_,6.18
_0028_,6.17
_0996_,6.14
_1253_,6.14
_1321_,6.14
_2476_,6.14
Add_Rslt_s3[19],6.11
Aligned_C_s2[120],6.11
Aligned_C_s2[161],6.11
Aligned_C_s2[65],6.11
Aligned_C_s2[6],6.11
Aligned_C_s2[95],6.11
Carry_s2[122],6.11
Carry_s2[12],6.11
Carry_s2[87],6.11
Sum_s2[105],6.11
Sum_s2[39],6.11
Sum_s2[45],6.11
Sum_s2[80],6.11
Add_Rslt_s3[20],6.09
Add_Rslt_s3[3],6.09
Aligned_C_s2[100],6.09
Aligned_C_s2[108],6.09
Aligned_C_s2[150],6.09
Aligned_C_s2[33],6.09
Aligned_C_s2[35],6.09
Aligned_C_s2[84],6.09
Carry_s2[112],6.09
Carry_s2[151],6.09
Sum_s2[4],6.09
Sum_s2[88],6.09
Sum_s2[97],6.09
_1197_,6.08
_0484_,6.06
_0733_,6.06
_0904_,6.06
_2044_,6.06
_2565_,6.06
_2640_,6.06
net732,6.06
_1719_,6.04
_0018_,6.035
_0787_,6.02
_2555_,6
Aligned_C_s2[2],5.99
Aligned_C_s2[64],5.99
_1443_,5.98
_1779_,5.98
Aligned_C_s2[38],5.97
Carry_s2[100],5.97
Carry_s2[10],5.97
Carry_s2[59],5.97
net722,5.97
Sign_AB_s2[3],5.97
Sum_s2[12],5.97
Sum_s2[132],5.97
Sum_s2[24],5.97
Sum_s2[44],5.97
Sum_s2[82],5.97
_0070_,5.96
_0277_,5.96
_0750_,5.96
_2530_,5.96
u_complementer.Out\[162\],5.96
_0270_,5.95
_0476_,5.94
_1297_,5.94
_1876_,5.94
_1897_,5.94
_2524_,5.94
_2624_,5.94
_2692_,5.94
_2712_,5.94
_1753_,5.915
_1622_,5.9
Aligned_C_s2[80],5.87
_1745_,5.86
_2404_,5.86
_0364_,5.84
_0621_,5.84
_1419_,5.84
_2048_,5.84
_2369_,5.84
_2375_,5.84
_2469_,5.84
_2591_,5.84
_2657_,5.84
_0281_,5.82
_0302_,5.82
_0680_,5.82
_1761_,5.82
_2254_,5.82
_0237_,5.815
_2438_,5.815
_0342_,5.8
_1105_,5.8
_1598_,5.8
_1696_,5.8
_2110_,5.8
_2472_,5.8
_2730_,5.8
_0069_,5.78
_0149_,5.78
Carry_s2[16],5.77
Carry_s2[99],5.77
LZA_CNT_s3[13],5.77
Sum_s2[58],5.77
_1109_,5.76
Add_Rslt_s3[101],5.75
Add_Rslt_s3[119],5.75
Add_Rslt_s3[136],5.75
Add_Rslt_s3[148],5.75
Add_Rslt_s3[24],5.75
Add_Rslt_s3[31],5.75
Add_Rslt_s3[60],5.75
LZA_CNT_s3[1],5.75
_0008_,5.74
_0031_,5.74
_0913_,5.74
_1250_,5.74
_2137_,5.74
_2688_,5.74
_0292_,5.72
_0769_,5.72
_0832_,5.72
_1347_,5.72
_2028_,5.72
_2121_,5.72
_2599_,5.72
_2652_,5.72
u_stage3_reg.LZA_CNT_in\[3\],5.72
_1637_,5.7
_1657_,5.7
_0543_,5.68
_1139_,5.68
_1252_,5.68
_2519_,5.68
_2718_,5.68
Aligned_C_s2[81],5.65
LZA_CNT_s3[10],5.65
Sum_s2[129],5.65
Sum_s2[66],5.65
Add_Rslt_s3[116],5.63
Aligned_C_s2[14],5.63
Aligned_C_s2[159],5.63
Aligned_C_s2[52],5.63
Aligned_C_s2[85],5.63
Carry_s2[56],5.63
Carry_s2[73],5.63
Sum_s2[131],5.63
Sum_s2[20],5.63
_1055_,5.62
_1848_,5.62
_0206_,5.6
_1436_,5.56
Add_Rslt_s3[106],5.53
Add_Rslt_s3[112],5.53
Add_Rslt_s3[124],5.53
Add_Rslt_s3[126],5.53
Add_Rslt_s3[131],5.53
Add_Rslt_s3[139],5.53
Add_Rslt_s3[153],5.53
Add_Rslt_s3[154],5.53
Add_Rslt_s3[2],5.53
Add_Rslt_s3[35],5.53
Add_Rslt_s3[55],5.53
LZA_CNT_s3[4],5.53
_1195_,5.52
_1332_,5.52
_1619_,5.52
_1919_,5.5
_2362_,5.5
_0067_,5.48
_0133_,5.48
_0171_,5.48
_0641_,5.48
_0777_,5.48
_1022_,5.48
_2766_,5.48
_0858_,5.475
_0554_,5.46
_0235_,5.455
_2487_,5.44
_2441_,5.42
Add_Rslt_s3[13],5.41
Add_Rslt_s3[162],5.41
Add_Rslt_s3[58],5.41
Aligned_C_s2[104],5.41
Aligned_C_s2[105],5.41
Aligned_C_s2[132],5.41
Aligned_C_s2[143],5.41
Aligned_C_s2[42],5.41
Aligned_C_s2[46],5.41
Aligned_C_s2[60],5.41
Aligned_C_s2[98],5.41
Carry_s2[135],5.41
Carry_s2[146],5.41
Carry_s2[64],5.41
LZA_CNT_s3[2],5.41
Sum_s2[157],5.41
Sum_s2[31],5.41
_0150_,5.4
_0259_,5.4
_0260_,5.4
_1628_,5.4
_1716_,5.4
_1797_,5.4
_2036_,5.4
_2060_,5.4
_2115_,5.4
_2229_,5.4
_0053_,5.38
_0454_,5.38
_1112_,5.38
_1363_,5.38
_1539_,5.38
_1563_,5.38
_1861_,5.38
_2008_,5.38
_2228_,5.38
_2654_,5.38
_2764_,5.38
_0806_,5.375
_0218_,5.36
_0491_,5.36
_2250_,5.36
_1256_,5.34
_1342_,5.34
_2117_,5.34
_2303_,5.34
_2350_,5.34
Aligned_C_s2[134],5.31
Aligned_C_s2[92],5.31
Carry_s2[105],5.31
Aligned_C_s2[8],5.29
Aligned_C_s2[99],5.29
Carry_s2[48],5.29
Sum_s2[19],5.29
_0127_,5.28
_0078_,5.26
_0515_,5.26
_1080_,5.26
_1351_,5.26
_1567_,5.26
_1957_,5.26
_2064_,5.26
_2230_,5.26
_2298_,5.26
_2395_,5.26
net738,5.26
_2269_,5.25
_0241_,5.24
_0514_,5.24
_1648_,5.24
_2296_,5.24
_1179_,5.22
_1295_,5.22
_1908_,5.22
_2425_,5.22
_2540_,5.22
Add_Rslt_s3[102],5.19
Add_Rslt_s3[134],5.19
Add_Rslt_s3[145],5.19
Add_Rslt_s3[16],5.19
Add_Rslt_s3[44],5.19
Add_Rslt_s3[94],5.19
LZA_CNT_s3[12],5.19
Prec_s2[1],5.19
Valid_s3[1],5.19
_0711_,5.19
_0299_,5.16
_1282_,5.15
_0843_,5.14
_1017_,5.14
_1026_,5.14
_1168_,5.14
_1811_,5.14
_2119_,5.14
_2182_,5.14
_2236_,5.14
_2757_,5.14
_1953_,5.12
_1390_,5.1
Add_Rslt_s3[10],5.07
Add_Rslt_s3[111],5.07
Add_Rslt_s3[117],5.07
Add_Rslt_s3[129],5.07
Add_Rslt_s3[143],5.07
Add_Rslt_s3[149],5.07
Add_Rslt_s3[150],5.07
Add_Rslt_s3[157],5.07
Add_Rslt_s3[161],5.07
Add_Rslt_s3[93],5.07
Sum_s2[0],5.07
_1743_,5.06
_2618_,5.06
_2696_,5.06
_1889_,5.04
_0345_,5.02
_0659_,5.02
Add_Rslt_s3[14],4.95
Aligned_C_s2[66],4.95
Carry_s2[103],4.95
Carry_s2[120],4.95
Carry_s2[24],4.95
Carry_s2[95],4.95
Sum_s2[49],4.95
Sum_s2[5],4.95
Sum_s2[83],4.95
Sum_s2[8],4.95
_1239_,4.94
_1353_,4.94
_1403_,4.94
_1871_,4.94
_2009_,4.94
_2286_,4.94
_2393_,4.94
_2502_,4.94
_0132_,4.92
_0422_,4.92
_0465_,4.92
_0972_,4.92
_1058_,4.92
_1213_,4.92
_1523_,4.92
_1574_,4.92
_1677_,4.92
_1682_,4.92
_1688_,4.92
_1901_,4.92
_1969_,4.92
_2073_,4.92
_2204_,4.92
_2558_,4.92
_0061_,4.9
_0794_,4.9
_1944_,4.9
_1292_,4.88
_1360_,4.88
_1404_,4.88
_2223_,4.88
Add_Rslt_s3[113],4.85
Add_Rslt_s3[25],4.85
Add_Rslt_s3[33],4.85
Add_Rslt_s3[38],4.85
Add_Rslt_s3[7],4.85
Add_Rslt_s3[81],4.85
Add_Rslt_s3[83],4.85
Add_Rslt_s3[88],4.85
Aligned_C_s2[73],4.85
LZA_CNT_s3[0],4.85
Valid_s2[1],4.85
_0898_,4.82
_0916_,4.82
_1922_,4.82
_2178_,4.82
net730,4.82
_2748_,4.815
_0582_,4.8
_0773_,4.8
_0871_,4.8
_1034_,4.8
_1258_,4.8
_1344_,4.8
_1893_,4.8
_1904_,4.8
_2014_,4.8
_2179_,4.8
_2248_,4.8
_2480_,4.8
_1261_,4.78
_1633_,4.78
_2067_,4.78
_1225_,4.76
Aligned_C_s2[107],4.73
Aligned_C_s2[145],4.73
Aligned_C_s2[28],4.73
Aligned_C_s2[59],4.73
Aligned_C_s2[63],4.73
Aligned_C_s2[96],4.73
Carry_s2[139],4.73
Carry_s2[144],4.73
Carry_s2[27],4.73
Sum_s2[13],4.73
Sum_s2[141],4.73
Sum_s2[150],4.73
Sum_s2[156],4.73
Sum_s2[30],4.73
Valid_s2[0],4.73
_2025_,4.7
_2606_,4.7
_1970_,4.69
_0093_,4.68
_0413_,4.68
_0516_,4.68
_0790_,4.68
_0864_,4.68
_1183_,4.68
_2195_,4.68
_2754_,4.68
_1535_,4.66
_2084_,4.66
_1579_,4.655
_0215_,4.64
u_stage3_reg.LZA_CNT_in\[13\],4.625
Aligned_C_s2[139],4.61
Carry_s2[141],4.61
Carry_s2[2],4.61
Carry_s2[32],4.61
Sum_s2[103],4.61
Sum_s2[81],4.61
_0228_,4.6
_0600_,4.6
_0860_,4.6
_1620_,4.6
_2011_,4.6
_2271_,4.6
_0444_,4.56
_1057_,4.56
_1886_,4.56
_2148_,4.56
_2176_,4.56
_2186_,4.56
_2670_,4.56
net389,4.56
_0423_,4.49
_0041_,4.48
_0576_,4.48
_0588_,4.48
_0875_,4.48
_1289_,4.48
_1509_,4.48
_1543_,4.48
_1765_,4.48
_1879_,4.48
_2071_,4.48
_2100_,4.48
_2546_,4.48
_0117_,4.46
_0144_,4.46
_0405_,4.46
_0563_,4.46
_1053_,4.46
_1452_,4.46
_1635_,4.46
_1894_,4.46
_1915_,4.46
_1986_,4.46
_1988_,4.46
_2068_,4.46
_2247_,4.46
_2435_,4.46
_2593_,4.46
_2699_,4.46
_1468_,4.44
_1556_,4.44
_1750_,4.44
_2206_,4.44
_0086_,4.42
_1356_,4.42
_1659_,4.42
_1798_,4.42
_1900_,4.42
_1918_,4.42
_1977_,4.42
_2348_,4.42
Add_Rslt_s3[138],4.39
Add_Rslt_s3[23],4.39
Add_Rslt_s3[30],4.39
Add_Rslt_s3[43],4.39
Add_Rslt_s3[68],4.39
Add_Rslt_s3[71],4.39
Add_Rslt_s3[76],4.39
Add_Rslt_s3[79],4.39
Add_Rslt_s3[99],4.39
Aligned_C_s2[4],4.39
Aligned_C_s2[94],4.39
Carry_s2[21],4.39
Carry_s2[30],4.39
Carry_s2[37],4.39
Carry_s2[45],4.39
Carry_s2[51],4.39
Result_sign_s3[1],4.39
Sum_s2[15],4.39
Sum_s2[48],4.39
_0785_,4.36
_2291_,4.36
_0614_,4.345
_0036_,4.34
_0107_,4.34
_0464_,4.34
_0534_,4.34
_0831_,4.34
_0842_,4.34
_0915_,4.34
_1007_,4.34
_1310_,4.34
_1526_,4.34
_1586_,4.34
_1916_,4.34
_2099_,4.34
_2128_,4.34
_2183_,4.34
_2597_,4.34
_2782_,4.34
_2785_,4.32
Add_Rslt_s3[8],4.27
Aligned_C_s2[55],4.27
Carry_s2[130],4.27
Carry_s2[38],4.27
Carry_s2[61],4.27
Carry_s2[90],4.27
Sum_s2[114],4.27
Sum_s2[161],4.27
Sum_s2[69],4.27
_0461_,4.27
_2331_,4.24
_0248_,4.22
_2142_,4.22
_2379_,4.22
_2509_,4.22
_0715_,4.14
_1049_,4.14
_1328_,4.14
_1465_,4.14
_1971_,4.14
_1998_,4.14
_0007_,4.12
_0899_,4.12
_1590_,4.12
_0176_,4.1
_2610_,4.1
_0348_,4.07
_1378_,4.035
_0796_,4.025
_0207_,4.02
_1187_,4.02
_1194_,4.02
_1412_,4.02
_1617_,4.02
_1651_,4.02
_2169_,4.02
_0379_,4
_0752_,4
_0856_,4
_0902_,4
_0939_,4
_1176_,4
_1322_,4
_1329_,4
_1715_,4
_1723_,4
_1733_,4
_1860_,4
_1929_,4
_1950_,4
_2057_,4
_2106_,4
_2171_,4
_2184_,4
_2224_,4
_2238_,4
_2259_,4
_2277_,4
u_complementer.Out\[120\],4
net725,4
_2257_,3.98
_2295_,3.98
Aligned_C_s2[152],3.93
Carry_s2[35],3.93
Carry_s2[36],3.93
Carry_s2[57],3.93
Carry_s2[63],3.93
Sum_s2[46],3.93
Sum_s2[87],3.93
rst_n,3.93
_0748_,3.925
_0699_,3.9
_1135_,3.9
_1331_,3.9
_2304_,3.9
_1742_,3.885
_0243_,3.88
_0509_,3.88
_0602_,3.88
_0648_,3.88
_0695_,3.88
_0918_,3.88
_0985_,3.88
_2112_,3.88
_2147_,3.88
_2181_,3.88
_2636_,3.88
_2716_,3.88
_2776_,3.88
_2266_,3.83
_0296_,3.78
_0627_,3.78
_1035_,3.78
_2109_,3.78
_2452_,3.78
_0728_,3.77
_0118_,3.76
_0881_,3.76
_1307_,3.76
_1423_,3.76
_2390_,3.76
_2544_,3.76
_2293_,3.74
_1654_,3.7
_1274_,3.68
_1301_,3.68
_1380_,3.68
_1439_,3.68
_2231_,3.68
_0397_,3.66
_0743_,3.66
_0922_,3.66
_1120_,3.66
_0432_,3.64
_0002_,3.56
_0063_,3.56
_0951_,3.56
_0961_,3.56
_1238_,3.56
_1995_,3.56
_2101_,3.56
_2170_,3.56
_2180_,3.56
_2199_,3.56
_2227_,3.56
_2361_,3.56
_2685_,3.56
_0737_,3.555
_0034_,3.54
_0334_,3.54
_0746_,3.54
_0808_,3.54
_0955_,3.54
_1028_,3.54
_1386_,3.54
_2077_,3.54
_2251_,3.54
_0017_,3.52
_1674_,3.44
_2188_,3.44
_0112_,3.42
_0278_,3.42
_0558_,3.42
_0649_,3.42
_0690_,3.42
_0693_,3.42
_0861_,3.42
_0877_,3.42
_0884_,3.42
_1325_,3.42
_1510_,3.42
_1663_,3.42
_1737_,3.42
_1778_,3.42
_1863_,3.42
_1939_,3.42
_2056_,3.42
_2107_,3.42
_2207_,3.42
_2258_,3.42
_2311_,3.42
_2422_,3.42
_2520_,3.42
u_stage3_reg.LZA_CNT_in\[12\],3.42
net727,3.42
_1200_,3.4
_1487_,3.32
_0306_,3.3
_2762_,3.24
_0815_,3.22
_1413_,3.22
_2770_,3.22
_2500_,3.21
_0048_,3.2
_0208_,3.2
_0400_,3.2
_0427_,3.2
_0571_,3.2
_0836_,3.2
_1094_,3.18
_0594_,3.1
_1132_,3.1
_1305_,3.1
_1320_,3.1
_1606_,3.1
_1884_,3.1
_1891_,3.1
_1923_,3.1
_2105_,3.1
_2114_,3.1
_2201_,3.1
u_stage3_reg.LZA_CNT_in\[8\],3.1
_0523_,3.08
_1709_,3.08
_1954_,3.08
_2012_,3.08
_2752_,3.08
_2262_,3.03
_0449_,3.01
_0043_,2.98
_0924_,2.98
_2320_,2.98
_0177_,2.96
_0211_,2.96
_0567_,2.96
_0633_,2.96
_0656_,2.96
_0819_,2.96
_0823_,2.96
_0926_,2.96
_1037_,2.96
_1117_,2.96
_1294_,2.96
_1383_,2.96
_1469_,2.96
_1503_,2.96
_1671_,2.96
_1864_,2.96
_1963_,2.96
_2066_,2.96
_2145_,2.96
_2198_,2.96
_2233_,2.96
_2256_,2.96
_2288_,2.96
_2307_,2.96
_1685_,2.91
_1410_,2.89
_0765_,2.84
_0896_,2.84
_2578_,2.84
_2645_,2.84
_0771_,2.76
_1432_,2.76
_2027_,2.76
_2628_,2.76
_0499_,2.74
_0519_,2.74
u_sign_gen.Result_sign\[0\],2.74
_1087_,2.72
_2131_,2.72
_0408_,2.69
_0850_,2.64
_1171_,2.64
_1397_,2.64
_1437_,2.64
_1867_,2.64
_2161_,2.64
_2368_,2.64
_2401_,2.64
_0222_,2.635
_0967_,2.62
_1079_,2.62
_1170_,2.62
_1205_,2.62
_1222_,2.62
_1245_,2.62
_1362_,2.62
_1429_,2.62
_1431_,2.62
_1462_,2.62
_1477_,2.62
_1764_,2.62
_1933_,2.62
_2196_,2.62
_2264_,2.62
_2387_,2.62
_2667_,2.62
_1569_,2.53
_1407_,2.52
_1911_,2.52
_0331_,2.5
_0759_,2.5
_0880_,2.5
_0943_,2.5
_1255_,2.5
_1269_,2.5
_1285_,2.5
_1375_,2.5
_1471_,2.5
_1489_,2.5
_1553_,2.5
_1747_,2.5
_1818_,2.5
